index,0,1,2,3
6941,F2良,1.7愚,F2良,γ良
6942,F2良,1.7愚,F2良,δ良
6943,F2良,1.7愚,F3良,F3良
6944,F2良,1.7愚,F3良,1.7愚
6945,F2良,1.7愚,F3良,2愚
6946,F2良,1.7愚,F3良,α愚
6947,F2良,1.7愚,F3良,β愚
6948,F2良,1.7愚,F3良,γ愚
6949,F2良,1.7愚,F3良,δ愚
6950,F2良,1.7愚,F3良,1.7良
6951,F2良,1.7愚,F3良,2良
6952,F2良,1.7愚,F3良,α良
6953,F2良,1.7愚,F3良,β良
6954,F2良,1.7愚,F3良,γ良
6955,F2良,1.7愚,F3良,δ良
6956,F2良,1.7愚,1.7愚,F3愚
6957,F2良,1.7愚,1.7愚,F2良
6958,F2良,1.7愚,1.7愚,F3良
6959,F2良,1.7愚,1.7愚,1.7愚
6960,F2良,1.7愚,1.7愚,2愚
6961,F2良,1.7愚,1.7愚,α愚
6962,F2良,1.7愚,1.7愚,β愚
6963,F2良,1.7愚,1.7愚,γ愚
6964,F2良,1.7愚,1.7愚,δ愚
6965,F2良,1.7愚,1.7愚,1.7良
6966,F2良,1.7愚,1.7愚,2良
6967,F2良,1.7愚,1.7愚,α良
6968,F2良,1.7愚,1.7愚,β良
6969,F2良,1.7愚,1.7愚,γ良
6970,F2良,1.7愚,1.7愚,δ良
6971,F2良,1.7愚,2愚,F3愚
6972,F2良,1.7愚,2愚,F3良
6973,F2良,1.7愚,2愚,2愚
6974,F2良,1.7愚,2愚,α愚
6975,F2良,1.7愚,2愚,β愚
6976,F2良,1.7愚,2愚,γ愚
6977,F2良,1.7愚,2愚,δ愚
6978,F2良,1.7愚,2愚,2良
6979,F2良,1.7愚,2愚,α良
6980,F2良,1.7愚,2愚,β良
6981,F2良,1.7愚,2愚,γ良
6982,F2良,1.7愚,2愚,δ良
6983,F2良,1.7愚,α愚,α愚
6984,F2良,1.7愚,α愚,β愚
6985,F2良,1.7愚,α愚,γ愚
6986,F2良,1.7愚,α愚,δ愚
6987,F2良,1.7愚,α愚,α良
6988,F2良,1.7愚,α愚,β良
6989,F2良,1.7愚,α愚,γ良
6990,F2良,1.7愚,α愚,δ良
6991,F2良,1.7愚,β愚,β愚
6992,F2良,1.7愚,β愚,γ愚
6993,F2良,1.7愚,β愚,δ愚
6994,F2良,1.7愚,β愚,β良
6995,F2良,1.7愚,β愚,γ良
6996,F2良,1.7愚,β愚,δ良
6997,F2良,1.7愚,γ愚,γ愚
6998,F2良,1.7愚,γ愚,δ愚
6999,F2良,1.7愚,γ愚,γ良
7000,F2良,1.7愚,γ愚,δ良
7001,F2良,1.7愚,δ愚,δ愚
7002,F2良,1.7愚,δ愚,δ良
7003,F2良,1.7愚,1.7良,F3愚
7004,F2良,1.7愚,1.7良,F2良
7005,F2良,1.7愚,1.7良,F3良
7006,F2良,1.7愚,1.7良,2愚
7007,F2良,1.7愚,1.7良,α愚
7008,F2良,1.7愚,1.7良,β愚
7009,F2良,1.7愚,1.7良,γ愚
7010,F2良,1.7愚,1.7良,δ愚
7011,F2良,1.7愚,1.7良,1.7良
7012,F2良,1.7愚,1.7良,2良
7013,F2良,1.7愚,1.7良,α良
7014,F2良,1.7愚,1.7良,β良
7015,F2良,1.7愚,1.7良,γ良
7016,F2良,1.7愚,1.7良,δ良
7017,F2良,1.7愚,2良,F3愚
7018,F2良,1.7愚,2良,F3良
7019,F2良,1.7愚,2良,α愚
7020,F2良,1.7愚,2良,β愚
7021,F2良,1.7愚,2良,γ愚
7022,F2良,1.7愚,2良,δ愚
7023,F2良,1.7愚,2良,2良
7024,F2良,1.7愚,2良,α良
7025,F2良,1.7愚,2良,β良
7026,F2良,1.7愚,2良,γ良
7027,F2良,1.7愚,2良,δ良
7028,F2良,1.7愚,α良,β愚
7029,F2良,1.7愚,α良,γ愚
7030,F2良,1.7愚,α良,δ愚
7031,F2良,1.7愚,α良,α良
7032,F2良,1.7愚,α良,β良
7033,F2良,1.7愚,α良,γ良
7034,F2良,1.7愚,α良,δ良
7035,F2良,1.7愚,β良,γ愚
7036,F2良,1.7愚,β良,δ愚
7037,F2良,1.7愚,β良,β良
7038,F2良,1.7愚,β良,γ良
7039,F2良,1.7愚,β良,δ良
7040,F2良,1.7愚,γ良,δ愚
7041,F2良,1.7愚,γ良,γ良
7042,F2良,1.7愚,γ良,δ良
7043,F2良,1.7愚,δ良,δ良
7044,F2良,2愚,F3愚,F3愚
7045,F2良,2愚,F3愚,F3良
7046,F2良,2愚,F3愚,2愚
7047,F2良,2愚,F3愚,α愚
7048,F2良,2愚,F3愚,β愚
7049,F2良,2愚,F3愚,γ愚
7050,F2良,2愚,F3愚,δ愚
7051,F2良,2愚,F3愚,2良
7052,F2良,2愚,F3愚,α良
7053,F2良,2愚,F3愚,β良
7054,F2良,2愚,F3愚,γ良
7055,F2良,2愚,F3愚,δ良
7056,F2良,2愚,F3良,F3良
7057,F2良,2愚,F3良,2愚
7058,F2良,2愚,F3良,α愚
7059,F2良,2愚,F3良,β愚
7060,F2良,2愚,F3良,γ愚
7061,F2良,2愚,F3良,δ愚
7062,F2良,2愚,F3良,2良
7063,F2良,2愚,F3良,α良
7064,F2良,2愚,F3良,β良
7065,F2良,2愚,F3良,γ良
7066,F2良,2愚,F3良,δ良
7067,F2良,2愚,2愚,F3愚
7068,F2良,2愚,2愚,F3良
7069,F2良,2愚,2愚,2愚
7070,F2良,2愚,2愚,α愚
7071,F2良,2愚,2愚,β愚
7072,F2良,2愚,2愚,γ愚
7073,F2良,2愚,2愚,δ愚
7074,F2良,2愚,2愚,2良
7075,F2良,2愚,2愚,α良
7076,F2良,2愚,2愚,β良
7077,F2良,2愚,2愚,γ良
7078,F2良,2愚,2愚,δ良
7079,F2良,2愚,α愚,α愚
7080,F2良,2愚,α愚,β愚
7081,F2良,2愚,α愚,γ愚
7082,F2良,2愚,α愚,δ愚
7083,F2良,2愚,α愚,α良
7084,F2良,2愚,α愚,β良
7085,F2良,2愚,α愚,γ良
7086,F2良,2愚,α愚,δ良
7087,F2良,2愚,β愚,β愚
7088,F2良,2愚,β愚,γ愚
7089,F2良,2愚,β愚,δ愚
7090,F2良,2愚,β愚,β良
7091,F2良,2愚,β愚,γ良
7092,F2良,2愚,β愚,δ良
7093,F2良,2愚,γ愚,γ愚
7094,F2良,2愚,γ愚,δ愚
7095,F2良,2愚,γ愚,γ良
7096,F2良,2愚,γ愚,δ良
7097,F2良,2愚,δ愚,δ愚
7098,F2良,2愚,δ愚,δ良
7099,F2良,2愚,2良,F3愚
7100,F2良,2愚,2良,F3良
7101,F2良,2愚,2良,α愚
7102,F2良,2愚,2良,β愚
7103,F2良,2愚,2良,γ愚
7104,F2良,2愚,2良,δ愚
7105,F2良,2愚,2良,2良
7106,F2良,2愚,2良,α良
7107,F2良,2愚,2良,β良
7108,F2良,2愚,2良,γ良
7109,F2良,2愚,2良,δ良
7110,F2良,2愚,α良,β愚
7111,F2良,2愚,α良,γ愚
7112,F2良,2愚,α良,δ愚
7113,F2良,2愚,α良,α良
7114,F2良,2愚,α良,β良
7115,F2良,2愚,α良,γ良
7116,F2良,2愚,α良,δ良
7117,F2良,2愚,β良,γ愚
7118,F2良,2愚,β良,δ愚
7119,F2良,2愚,β良,β良
7120,F2良,2愚,β良,γ良
7121,F2良,2愚,β良,δ良
7122,F2良,2愚,γ良,δ愚
7123,F2良,2愚,γ良,γ良
7124,F2良,2愚,γ良,δ良
7125,F2良,2愚,δ良,δ良
7126,F2良,α愚,α愚,α愚
7127,F2良,α愚,α愚,β愚
7128,F2良,α愚,α愚,γ愚
7129,F2良,α愚,α愚,δ愚
7130,F2良,α愚,α愚,α良
7131,F2良,α愚,α愚,β良
7132,F2良,α愚,α愚,γ良
7133,F2良,α愚,α愚,δ良
7134,F2良,α愚,β愚,β愚
7135,F2良,α愚,β愚,γ愚
7136,F2良,α愚,β愚,δ愚
7137,F2良,α愚,β愚,β良
7138,F2良,α愚,β愚,γ良
7139,F2良,α愚,β愚,δ良
7140,F2良,α愚,γ愚,γ愚
7141,F2良,α愚,γ愚,δ愚
7142,F2良,α愚,γ愚,γ良
7143,F2良,α愚,γ愚,δ良
7144,F2良,α愚,δ愚,δ愚
7145,F2良,α愚,δ愚,δ良
7146,F2良,α愚,α良,β愚
7147,F2良,α愚,α良,γ愚
7148,F2良,α愚,α良,δ愚
7149,F2良,α愚,α良,α良
7150,F2良,α愚,α良,β良
7151,F2良,α愚,α良,γ良
7152,F2良,α愚,α良,δ良
7153,F2良,α愚,β良,γ愚
7154,F2良,α愚,β良,δ愚
7155,F2良,α愚,β良,β良
7156,F2良,α愚,β良,γ良
7157,F2良,α愚,β良,δ良
7158,F2良,α愚,γ良,δ愚
7159,F2良,α愚,γ良,γ良
7160,F2良,α愚,γ良,δ良
7161,F2良,α愚,δ良,δ良
7162,F2良,β愚,β愚,β愚
7163,F2良,β愚,β愚,γ愚
7164,F2良,β愚,β愚,δ愚
7165,F2良,β愚,β愚,β良
7166,F2良,β愚,β愚,γ良
7167,F2良,β愚,β愚,δ良
7168,F2良,β愚,γ愚,γ愚
7169,F2良,β愚,γ愚,δ愚
7170,F2良,β愚,γ愚,γ良
7171,F2良,β愚,γ愚,δ良
7172,F2良,β愚,δ愚,δ愚
7173,F2良,β愚,δ愚,δ良
7174,F2良,β愚,β良,γ愚
7175,F2良,β愚,β良,δ愚
7176,F2良,β愚,β良,β良
7177,F2良,β愚,β良,γ良
7178,F2良,β愚,β良,δ良
7179,F2良,β愚,γ良,δ愚
7180,F2良,β愚,γ良,γ良
7181,F2良,β愚,γ良,δ良
7182,F2良,β愚,δ良,δ良
7183,F2良,γ愚,γ愚,γ愚
7184,F2良,γ愚,γ愚,δ愚
7185,F2良,γ愚,γ愚,γ良
7186,F2良,γ愚,γ愚,δ良
7187,F2良,γ愚,δ愚,δ愚
7188,F2良,γ愚,δ愚,δ良
7189,F2良,γ愚,γ良,δ愚
7190,F2良,γ愚,γ良,γ良
7191,F2良,γ愚,γ良,δ良
7192,F2良,γ愚,δ良,δ良
7193,F2良,δ愚,δ愚,δ愚
7194,F2良,δ愚,δ愚,δ良
7195,F2良,δ愚,δ良,δ良
7196,F2良,1良,F3愚,F3愚
7197,F2良,1良,F3愚,F3良
7198,F2良,1良,F3愚,1.7愚
7199,F2良,1良,F3愚,2愚
7200,F2良,1良,F3愚,α愚
7201,F2良,1良,F3愚,β愚
7202,F2良,1良,F3愚,γ愚
7203,F2良,1良,F3愚,δ愚
7204,F2良,1良,F3愚,1良
7205,F2良,1良,F3愚,1.7良
7206,F2良,1良,F3愚,2良
7207,F2良,1良,F3愚,α良
7208,F2良,1良,F3愚,β良
7209,F2良,1良,F3愚,γ良
7210,F2良,1良,F3愚,δ良
7211,F2良,1良,F2良,F3愚
7212,F2良,1良,F2良,F2良
7213,F2良,1良,F2良,F3良
7214,F2良,1良,F2良,1.7愚
7215,F2良,1良,F2良,2愚
7216,F2良,1良,F2良,α愚
7217,F2良,1良,F2良,β愚
7218,F2良,1良,F2良,γ愚
7219,F2良,1良,F2良,δ愚
7220,F2良,1良,F2良,1良
7221,F2良,1良,F2良,1.7良
7222,F2良,1良,F2良,2良
7223,F2良,1良,F2良,α良
7224,F2良,1良,F2良,β良
7225,F2良,1良,F2良,γ良
7226,F2良,1良,F2良,δ良
7227,F2良,1良,F3良,F3良
7228,F2良,1良,F3良,1.7愚
7229,F2良,1良,F3良,2愚
7230,F2良,1良,F3良,α愚
7231,F2良,1良,F3良,β愚
7232,F2良,1良,F3良,γ愚
7233,F2良,1良,F3良,δ愚
7234,F2良,1良,F3良,1良
7235,F2良,1良,F3良,1.7良
7236,F2良,1良,F3良,2良
7237,F2良,1良,F3良,α良
7238,F2良,1良,F3良,β良
7239,F2良,1良,F3良,γ良
7240,F2良,1良,F3良,δ良
7241,F2良,1良,1.7愚,F3愚
7242,F2良,1良,1.7愚,F2良
7243,F2良,1良,1.7愚,F3良
7244,F2良,1良,1.7愚,1.7愚
7245,F2良,1良,1.7愚,2愚
7246,F2良,1良,1.7愚,α愚
7247,F2良,1良,1.7愚,β愚
7248,F2良,1良,1.7愚,γ愚
7249,F2良,1良,1.7愚,δ愚
7250,F2良,1良,1.7愚,1.7良
7251,F2良,1良,1.7愚,2良
7252,F2良,1良,1.7愚,α良
7253,F2良,1良,1.7愚,β良
7254,F2良,1良,1.7愚,γ良
7255,F2良,1良,1.7愚,δ良
7256,F2良,1良,2愚,F3愚
7257,F2良,1良,2愚,F3良
7258,F2良,1良,2愚,2愚
7259,F2良,1良,2愚,α愚
7260,F2良,1良,2愚,β愚
7261,F2良,1良,2愚,γ愚
7262,F2良,1良,2愚,δ愚
7263,F2良,1良,2愚,2良
7264,F2良,1良,2愚,α良
7265,F2良,1良,2愚,β良
7266,F2良,1良,2愚,γ良
7267,F2良,1良,2愚,δ良
7268,F2良,1良,α愚,α愚
7269,F2良,1良,α愚,β愚
7270,F2良,1良,α愚,γ愚
7271,F2良,1良,α愚,δ愚
7272,F2良,1良,α愚,α良
7273,F2良,1良,α愚,β良
7274,F2良,1良,α愚,γ良
7275,F2良,1良,α愚,δ良
7276,F2良,1良,β愚,β愚
7277,F2良,1良,β愚,γ愚
7278,F2良,1良,β愚,δ愚
7279,F2良,1良,β愚,β良
7280,F2良,1良,β愚,γ良
7281,F2良,1良,β愚,δ良
7282,F2良,1良,γ愚,γ愚
7283,F2良,1良,γ愚,δ愚
7284,F2良,1良,γ愚,γ良
7285,F2良,1良,γ愚,δ良
7286,F2良,1良,δ愚,δ愚
7287,F2良,1良,δ愚,δ良
7288,F2良,1良,1良,F3愚
7289,F2良,1良,1良,F2良
7290,F2良,1良,1良,F3良
7291,F2良,1良,1良,1.7愚
7292,F2良,1良,1良,2愚
7293,F2良,1良,1良,α愚
7294,F2良,1良,1良,β愚
7295,F2良,1良,1良,γ愚
7296,F2良,1良,1良,δ愚
7297,F2良,1良,1良,1良
7298,F2良,1良,1良,1.7良
7299,F2良,1良,1良,2良
7300,F2良,1良,1良,α良
7301,F2良,1良,1良,β良
7302,F2良,1良,1良,γ良
7303,F2良,1良,1良,δ良
7304,F2良,1良,1.7良,F3愚
7305,F2良,1良,1.7良,F2良
7306,F2良,1良,1.7良,F3良
7307,F2良,1良,1.7良,2愚
7308,F2良,1良,1.7良,α愚
7309,F2良,1良,1.7良,β愚
7310,F2良,1良,1.7良,γ愚
7311,F2良,1良,1.7良,δ愚
7312,F2良,1良,1.7良,1.7良
7313,F2良,1良,1.7良,2良
7314,F2良,1良,1.7良,α良
7315,F2良,1良,1.7良,β良
7316,F2良,1良,1.7良,γ良
7317,F2良,1良,1.7良,δ良
7318,F2良,1良,2良,F3愚
7319,F2良,1良,2良,F3良
7320,F2良,1良,2良,α愚
7321,F2良,1良,2良,β愚
7322,F2良,1良,2良,γ愚
7323,F2良,1良,2良,δ愚
7324,F2良,1良,2良,2良
7325,F2良,1良,2良,α良
7326,F2良,1良,2良,β良
7327,F2良,1良,2良,γ良
7328,F2良,1良,2良,δ良
7329,F2良,1良,α良,β愚
7330,F2良,1良,α良,γ愚
7331,F2良,1良,α良,δ愚
7332,F2良,1良,α良,α良
7333,F2良,1良,α良,β良
7334,F2良,1良,α良,γ良
7335,F2良,1良,α良,δ良
7336,F2良,1良,β良,γ愚
7337,F2良,1良,β良,δ愚
7338,F2良,1良,β良,β良
7339,F2良,1良,β良,γ良
7340,F2良,1良,β良,δ良
7341,F2良,1良,γ良,δ愚
7342,F2良,1良,γ良,γ良
7343,F2良,1良,γ良,δ良
7344,F2良,1良,δ良,δ良
7345,F2良,1.7良,F3愚,F3愚
7346,F2良,1.7良,F3愚,F3良
7347,F2良,1.7良,F3愚,2愚
7348,F2良,1.7良,F3愚,α愚
7349,F2良,1.7良,F3愚,β愚
7350,F2良,1.7良,F3愚,γ愚
7351,F2良,1.7良,F3愚,δ愚
7352,F2良,1.7良,F3愚,1.7良
7353,F2良,1.7良,F3愚,2良
7354,F2良,1.7良,F3愚,α良
7355,F2良,1.7良,F3愚,β良
7356,F2良,1.7良,F3愚,γ良
7357,F2良,1.7良,F3愚,δ良
7358,F2良,1.7良,F2良,F3愚
7359,F2良,1.7良,F2良,F2良
7360,F2良,1.7良,F2良,F3良
7361,F2良,1.7良,F2良,2愚
7362,F2良,1.7良,F2良,α愚
7363,F2良,1.7良,F2良,β愚
7364,F2良,1.7良,F2良,γ愚
7365,F2良,1.7良,F2良,δ愚
7366,F2良,1.7良,F2良,1.7良
7367,F2良,1.7良,F2良,2良
7368,F2良,1.7良,F2良,α良
7369,F2良,1.7良,F2良,β良
7370,F2良,1.7良,F2良,γ良
7371,F2良,1.7良,F2良,δ良
7372,F2良,1.7良,F3良,F3良
7373,F2良,1.7良,F3良,2愚
7374,F2良,1.7良,F3良,α愚
7375,F2良,1.7良,F3良,β愚
7376,F2良,1.7良,F3良,γ愚
7377,F2良,1.7良,F3良,δ愚
7378,F2良,1.7良,F3良,1.7良
7379,F2良,1.7良,F3良,2良
7380,F2良,1.7良,F3良,α良
7381,F2良,1.7良,F3良,β良
7382,F2良,1.7良,F3良,γ良
7383,F2良,1.7良,F3良,δ良
7384,F2良,1.7良,2愚,F3愚
7385,F2良,1.7良,2愚,F3良
7386,F2良,1.7良,2愚,2愚
7387,F2良,1.7良,2愚,α愚
7388,F2良,1.7良,2愚,β愚
7389,F2良,1.7良,2愚,γ愚
7390,F2良,1.7良,2愚,δ愚
7391,F2良,1.7良,2愚,2良
7392,F2良,1.7良,2愚,α良
7393,F2良,1.7良,2愚,β良
7394,F2良,1.7良,2愚,γ良
7395,F2良,1.7良,2愚,δ良
7396,F2良,1.7良,α愚,α愚
7397,F2良,1.7良,α愚,β愚
7398,F2良,1.7良,α愚,γ愚
7399,F2良,1.7良,α愚,δ愚
7400,F2良,1.7良,α愚,α良
7401,F2良,1.7良,α愚,β良
7402,F2良,1.7良,α愚,γ良
7403,F2良,1.7良,α愚,δ良
7404,F2良,1.7良,β愚,β愚
7405,F2良,1.7良,β愚,γ愚
7406,F2良,1.7良,β愚,δ愚
7407,F2良,1.7良,β愚,β良
7408,F2良,1.7良,β愚,γ良
7409,F2良,1.7良,β愚,δ良
7410,F2良,1.7良,γ愚,γ愚
7411,F2良,1.7良,γ愚,δ愚
7412,F2良,1.7良,γ愚,γ良
7413,F2良,1.7良,γ愚,δ良
7414,F2良,1.7良,δ愚,δ愚
7415,F2良,1.7良,δ愚,δ良
7416,F2良,1.7良,1.7良,F3愚
7417,F2良,1.7良,1.7良,F2良
7418,F2良,1.7良,1.7良,F3良
7419,F2良,1.7良,1.7良,2愚
7420,F2良,1.7良,1.7良,α愚
7421,F2良,1.7良,1.7良,β愚
7422,F2良,1.7良,1.7良,γ愚
7423,F2良,1.7良,1.7良,δ愚
7424,F2良,1.7良,1.7良,1.7良
7425,F2良,1.7良,1.7良,2良
7426,F2良,1.7良,1.7良,α良
7427,F2良,1.7良,1.7良,β良
7428,F2良,1.7良,1.7良,γ良
7429,F2良,1.7良,1.7良,δ良
7430,F2良,1.7良,2良,F3愚
7431,F2良,1.7良,2良,F3良
7432,F2良,1.7良,2良,α愚
7433,F2良,1.7良,2良,β愚
7434,F2良,1.7良,2良,γ愚
7435,F2良,1.7良,2良,δ愚
7436,F2良,1.7良,2良,2良
7437,F2良,1.7良,2良,α良
7438,F2良,1.7良,2良,β良
7439,F2良,1.7良,2良,γ良
7440,F2良,1.7良,2良,δ良
7441,F2良,1.7良,α良,β愚
7442,F2良,1.7良,α良,γ愚
7443,F2良,1.7良,α良,δ愚
7444,F2良,1.7良,α良,α良
7445,F2良,1.7良,α良,β良
7446,F2良,1.7良,α良,γ良
7447,F2良,1.7良,α良,δ良
7448,F2良,1.7良,β良,γ愚
7449,F2良,1.7良,β良,δ愚
7450,F2良,1.7良,β良,β良
7451,F2良,1.7良,β良,γ良
7452,F2良,1.7良,β良,δ良
7453,F2良,1.7良,γ良,δ愚
7454,F2良,1.7良,γ良,γ良
7455,F2良,1.7良,γ良,δ良
7456,F2良,1.7良,δ良,δ良
7457,F2良,2良,F3愚,F3愚
7458,F2良,2良,F3愚,F3良
7459,F2良,2良,F3愚,α愚
7460,F2良,2良,F3愚,β愚
7461,F2良,2良,F3愚,γ愚
7462,F2良,2良,F3愚,δ愚
7463,F2良,2良,F3愚,2良
7464,F2良,2良,F3愚,α良
7465,F2良,2良,F3愚,β良
7466,F2良,2良,F3愚,γ良
7467,F2良,2良,F3愚,δ良
7468,F2良,2良,F3良,F3良
7469,F2良,2良,F3良,α愚
7470,F2良,2良,F3良,β愚
7471,F2良,2良,F3良,γ愚
7472,F2良,2良,F3良,δ愚
7473,F2良,2良,F3良,2良
7474,F2良,2良,F3良,α良
7475,F2良,2良,F3良,β良
7476,F2良,2良,F3良,γ良
7477,F2良,2良,F3良,δ良
7478,F2良,2良,α愚,α愚
7479,F2良,2良,α愚,β愚
7480,F2良,2良,α愚,γ愚
7481,F2良,2良,α愚,δ愚
7482,F2良,2良,α愚,α良
7483,F2良,2良,α愚,β良
7484,F2良,2良,α愚,γ良
7485,F2良,2良,α愚,δ良
7486,F2良,2良,β愚,β愚
7487,F2良,2良,β愚,γ愚
7488,F2良,2良,β愚,δ愚
7489,F2良,2良,β愚,β良
7490,F2良,2良,β愚,γ良
7491,F2良,2良,β愚,δ良
7492,F2良,2良,γ愚,γ愚
7493,F2良,2良,γ愚,δ愚
7494,F2良,2良,γ愚,γ良
7495,F2良,2良,γ愚,δ良
7496,F2良,2良,δ愚,δ愚
7497,F2良,2良,δ愚,δ良
7498,F2良,2良,2良,F3愚
7499,F2良,2良,2良,F3良
7500,F2良,2良,2良,α愚
7501,F2良,2良,2良,β愚
7502,F2良,2良,2良,γ愚
7503,F2良,2良,2良,δ愚
7504,F2良,2良,2良,2良
7505,F2良,2良,2良,α良
7506,F2良,2良,2良,β良
7507,F2良,2良,2良,γ良
7508,F2良,2良,2良,δ良
7509,F2良,2良,α良,β愚
7510,F2良,2良,α良,γ愚
7511,F2良,2良,α良,δ愚
7512,F2良,2良,α良,α良
7513,F2良,2良,α良,β良
7514,F2良,2良,α良,γ良
7515,F2良,2良,α良,δ良
7516,F2良,2良,β良,γ愚
7517,F2良,2良,β良,δ愚
7518,F2良,2良,β良,β良
7519,F2良,2良,β良,γ良
7520,F2良,2良,β良,δ良
7521,F2良,2良,γ良,δ愚
7522,F2良,2良,γ良,γ良
7523,F2良,2良,γ良,δ良
7524,F2良,2良,δ良,δ良
7525,F2良,α良,β愚,β愚
7526,F2良,α良,β愚,γ愚
7527,F2良,α良,β愚,δ愚
7528,F2良,α良,β愚,β良
7529,F2良,α良,β愚,γ良
7530,F2良,α良,β愚,δ良
7531,F2良,α良,γ愚,γ愚
7532,F2良,α良,γ愚,δ愚
7533,F2良,α良,γ愚,γ良
7534,F2良,α良,γ愚,δ良
7535,F2良,α良,δ愚,δ愚
7536,F2良,α良,δ愚,δ良
7537,F2良,α良,α良,β愚
7538,F2良,α良,α良,γ愚
7539,F2良,α良,α良,δ愚
7540,F2良,α良,α良,α良
7541,F2良,α良,α良,β良
7542,F2良,α良,α良,γ良
7543,F2良,α良,α良,δ良
7544,F2良,α良,β良,γ愚
7545,F2良,α良,β良,δ愚
7546,F2良,α良,β良,β良
7547,F2良,α良,β良,γ良
7548,F2良,α良,β良,δ良
7549,F2良,α良,γ良,δ愚
7550,F2良,α良,γ良,γ良
7551,F2良,α良,γ良,δ良
7552,F2良,α良,δ良,δ良
7553,F2良,β良,γ愚,γ愚
7554,F2良,β良,γ愚,δ愚
7555,F2良,β良,γ愚,γ良
7556,F2良,β良,γ愚,δ良
7557,F2良,β良,δ愚,δ愚
7558,F2良,β良,δ愚,δ良
7559,F2良,β良,β良,γ愚
7560,F2良,β良,β良,δ愚
7561,F2良,β良,β良,β良
7562,F2良,β良,β良,γ良
7563,F2良,β良,β良,δ良
7564,F2良,β良,γ良,δ愚
7565,F2良,β良,γ良,γ良
7566,F2良,β良,γ良,δ良
7567,F2良,β良,δ良,δ良
7568,F2良,γ良,δ愚,δ愚
7569,F2良,γ良,δ愚,δ良
7570,F2良,γ良,γ良,δ愚
7571,F2良,γ良,γ良,γ良
7572,F2良,γ良,γ良,δ良
7573,F2良,γ良,δ良,δ良
7574,F2良,δ良,δ良,δ良
7575,F3良,F3良,F3良,F3良
7576,F3良,F3良,F3良,1愚
7577,F3良,F3良,F3良,1.7愚
7578,F3良,F3良,F3良,2愚
7579,F3良,F3良,F3良,α愚
7580,F3良,F3良,F3良,β愚
7581,F3良,F3良,F3良,γ愚
7582,F3良,F3良,F3良,δ愚
7583,F3良,F3良,F3良,1良
7584,F3良,F3良,F3良,1.7良
7585,F3良,F3良,F3良,2良
7586,F3良,F3良,F3良,α良
7587,F3良,F3良,F3良,β良
7588,F3良,F3良,F3良,γ良
7589,F3良,F3良,F3良,δ良
7590,F3良,F3良,1愚,F3良
7591,F3良,F3良,1愚,1愚
7592,F3良,F3良,1愚,1.7愚
7593,F3良,F3良,1愚,2愚
7594,F3良,F3良,1愚,α愚
7595,F3良,F3良,1愚,β愚
7596,F3良,F3良,1愚,γ愚
7597,F3良,F3良,1愚,δ愚
7598,F3良,F3良,1愚,1良
7599,F3良,F3良,1愚,1.7良
7600,F3良,F3良,1愚,2良
7601,F3良,F3良,1愚,α良
7602,F3良,F3良,1愚,β良
7603,F3良,F3良,1愚,γ良
7604,F3良,F3良,1愚,δ良
7605,F3良,F3良,1.7愚,F3良
7606,F3良,F3良,1.7愚,1.7愚
7607,F3良,F3良,1.7愚,2愚
7608,F3良,F3良,1.7愚,α愚
7609,F3良,F3良,1.7愚,β愚
7610,F3良,F3良,1.7愚,γ愚
7611,F3良,F3良,1.7愚,δ愚
7612,F3良,F3良,1.7愚,1.7良
7613,F3良,F3良,1.7愚,2良
7614,F3良,F3良,1.7愚,α良
7615,F3良,F3良,1.7愚,β良
7616,F3良,F3良,1.7愚,γ良
7617,F3良,F3良,1.7愚,δ良
7618,F3良,F3良,2愚,F3良
7619,F3良,F3良,2愚,2愚
7620,F3良,F3良,2愚,α愚
7621,F3良,F3良,2愚,β愚
7622,F3良,F3良,2愚,γ愚
7623,F3良,F3良,2愚,δ愚
7624,F3良,F3良,2愚,2良
7625,F3良,F3良,2愚,α良
7626,F3良,F3良,2愚,β良
7627,F3良,F3良,2愚,γ良
7628,F3良,F3良,2愚,δ良
7629,F3良,F3良,α愚,α愚
7630,F3良,F3良,α愚,β愚
7631,F3良,F3良,α愚,γ愚
7632,F3良,F3良,α愚,δ愚
7633,F3良,F3良,α愚,α良
7634,F3良,F3良,α愚,β良
7635,F3良,F3良,α愚,γ良
7636,F3良,F3良,α愚,δ良
7637,F3良,F3良,β愚,β愚
7638,F3良,F3良,β愚,γ愚
7639,F3良,F3良,β愚,δ愚
7640,F3良,F3良,β愚,β良
7641,F3良,F3良,β愚,γ良
7642,F3良,F3良,β愚,δ良
7643,F3良,F3良,γ愚,γ愚
7644,F3良,F3良,γ愚,δ愚
7645,F3良,F3良,γ愚,γ良
7646,F3良,F3良,γ愚,δ良
7647,F3良,F3良,δ愚,δ愚
7648,F3良,F3良,δ愚,δ良
7649,F3良,F3良,1良,F3良
7650,F3良,F3良,1良,1.7愚
7651,F3良,F3良,1良,2愚
7652,F3良,F3良,1良,α愚
7653,F3良,F3良,1良,β愚
7654,F3良,F3良,1良,γ愚
7655,F3良,F3良,1良,δ愚
7656,F3良,F3良,1良,1良
7657,F3良,F3良,1良,1.7良
7658,F3良,F3良,1良,2良
7659,F3良,F3良,1良,α良
7660,F3良,F3良,1良,β良
7661,F3良,F3良,1良,γ良
7662,F3良,F3良,1良,δ良
7663,F3良,F3良,1.7良,F3良
7664,F3良,F3良,1.7良,2愚
